"Rank","Name","Platform","Year","Genre","Publisher","NA_Sales","EU_Sales","JP_Sales","Other_Sales","Global_Sales"
11691,"Crayola: Colorful Journey","Wii",30,"Misc","Crave Entertainment",0.07,0,0,0.01,0.08
11692,"Storybook Workshop","Wii",30,"Misc","Konami Digital Entertainment",0.07,0,0,0.01,0.08
11693,"World Tour Soccer 06","PSP",27,"Sports","Sony Computer Entertainment",0.07,0,0,0.01,0.08
11694,"Stella Deus: The Gate of Eternity","PS2",25,"Strategy","505 Games",0.04,0.03,0,0.01,0.08
11695,"Vietcong: Purple Haze","XB",25,"Shooter","Gathering of Developers",0.06,0.02,0,0,0.08
11696,"Conflict: Desert Storm","GC",24,"Shooter","SCi",0.06,0.02,0,0,0.08
11697,"One Piece: Gear Spirit","DS",28,"Fighting","Namco Bandai Games",0,0,0.08,0,0.08
11698,"Tales of Fandom Vol.2","PS2",28,"Role-Playing","Namco Bandai Games",0,0,0.08,0,0.08
11699,"Titanic Mystery","DS",31,"Puzzle","PlayV",0.05,0.02,0,0.01,0.08
11700,"Minna no Joushiki Ryoku TV","Wii",29,"Misc","Nintendo",0,0,0.08,0,0.08
11701,"P.T.O. IV: Pacific Theater of Operations","PS2",23,"Strategy","Tecmo Koei",0.04,0.03,0,0.01,0.08
11702,"WipEout HD Fury","PS3",30,"Racing","Sony Computer Entertainment",0,0.06,0,0.02,0.08
11703,"Genkai Totsuki Moero Chronicle","PSV",35,"Role-Playing","Compile Heart",0,0,0.08,0,0.08
11704,"Metal Gear Solid V: The Phantom Pain","PC",36,"Action","Konami Digital Entertainment",0,0.07,0,0,0.08
11705,"Tears to Tiara: Garland of the Earth","PS3",29,"Strategy","Aqua Plus",0,0,0.08,0,0.08
11706,"Madden NFL 17","PS3",37,"Sports","Electronic Arts",0.05,0.01,0,0.01,0.08
11707,"Mind Quiz: Your Brain Coach","DS",27,"Misc","Ubisoft",0,0,0.08,0,0.08
11708,"WRC 2: FIA World Rally Championship","X360",32,"Racing","Ubisoft",0,0.06,0,0.01,0.08
11709,"The Hustle: Detroit Streets","PSP",26,"Sports","Deep Silver",0.07,0,0,0.01,0.08
11710,"Codename: Kids Next Door: Operation S.O.D.A.","GBA",25,"Platform","Global Star",0.05,0.02,0,0,0.08
11711,"Far Cry Instincts Evolution","XB",27,"Shooter","Ubisoft",0.06,0.02,0,0,0.08
11712,"Pinball Hall of Fame: The Gottlieb Collection","XB",25,"Misc","Crave Entertainment",0.06,0.02,0,0,0.08
11713,"Conception: Please Give Birth to My Child!","PSP",33,"Role-Playing","Spike",0,0,0.08,0,0.08
11714,"WRC 5: FIA World Rally Championship","PSV",36,"Sports","Bigben Interactive",0,0.06,0,0.02,0.08
11715,"Winter Sports 2011","Wii",32,"Sports","DTP Entertainment",0,0.06,0,0.01,0.08
11716,"Medal of Honor: Underground","GBA",23,"Shooter","Zoo Digital Publishing",0.05,0.02,0,0,0.08
11717,"Baroque","Wii",29,"Role-Playing","Rising Star Games",0.07,0,0,0,0.08
11718,"Super Football","2600",8,"Sports","Atari",0.07,0,0,0,0.08
11719,"The Idolmaster: Gravure For You! Vol. 3","PS3",32,"Misc","Namco Bandai Games",0,0,0.08,0,0.08
11720,"Learn Geography","DS",30,"Misc","DreamCatcher Interactive",0.07,0,0,0.01,0.08
11721,"Divinity II: Ego Draconis","PC",30,"Role-Playing","DTP Entertainment",0.01,0.05,0,0.01,0.08
11722,"Disaster: Day of Crisis","Wii",29,"Action","Nintendo",0,0.03,0.04,0,0.08
11723,"Scooby-Doo! Unmasked","XB",26,"Platform","THQ",0.06,0.02,0,0,0.08
11724,"Shovel Knight","PS4",36,"Platform","Yacht Club Games",0.03,0.03,0,0.01,0.08
11725,"SCORE International Baja 1000: The Official Game","PS3",29,"Racing","Activision",0.07,0,0,0.01,0.08
11726,"Driven","GC",23,"Racing","BAM! Entertainment",0.06,0.02,0,0,0.08
11727,"Dynasty Warriors 3","XB",23,"Action","THQ",0.06,0.02,0,0,0.08
11728,"My Fun Facts Coach","DS",29,"Misc","Ubisoft",0.07,0,0,0.01,0.08
11729,"Superman Returns","DS",27,"Action","Electronic Arts",0.07,0,0,0.01,0.08
11730,"Tennis no Oji-Sama Gyutto! DokiDoki Survival - Umi to Yama no Love Passion","DS",32,"Sports","Konami Digital Entertainment",0,0,0.08,0,0.08
11731,"Nicola Kanshuu: Model Oshare * Audition Platina","3DS",33,"Action","Alchemist",0,0,0.08,0,0.08
11732,"Kung Fu Panda: Legendary Warriors","Wii",29,"Action","Activision",0.07,0,0,0,0.08
11733,"MTV Music Generator 3: This Is the Remix","XB",25,"Misc","Codemasters",0.06,0.02,0,0,0.08
11734,"Fairy Tail: Portable Guild 2","PSP",32,"Fighting","Konami Digital Entertainment",0,0,0.08,0,0.08
11735,"Yoru no Nai Kuni","PS4",36,"Role-Playing","Tecmo Koei",0,0,0.08,0,0.08
11736,"Backyard NBA Basketball","DS",28,"Sports","Atari",0.07,0,0,0.01,0.07
11737,"Wizardry: Llylgamyn Saga","PS",19,"Role-Playing","Locus",0,0,0.07,0,0.07
11738,"Party Pigs: Farmyard Games","Wii",30,"Misc","Data Design Interactive",0.07,0,0,0,0.07
11739,"Kinnikuman Muscle Grand Prix Max 2: Tokumori","PS2",29,"Fighting","Namco Bandai Games",0,0,0.07,0,0.07
11740,"Gale Racer","SAT",15,"Racing","Sega",0,0,0.07,0,0.07
11741,"In The Groove","PS2",26,"Misc","RedOctane",0.04,0.03,0,0.01,0.07
11742,"Myst","PS",16,"Adventure","Psygnosis",0,0,0.07,0,0.07
11743,"Beat City","DS",31,"Misc","THQ",0.07,0,0,0.01,0.07
11744,"Mega Man Legacy Collection","PS4",37,"Platform","Capcom",0.06,0,0,0.01,0.07
11745,"AKB1/149: Love Election","PSV",33,"Adventure","Namco Bandai Games",0,0,0.07,0,0.07
11746,"Naruto Shippuden: Gekito Ninja Taisen! EX 3","Wii",29,"Fighting","Takara Tomy",0,0,0.07,0,0.07
11747,"Boku no Natsuyasumi Portable 2: Nazo Nazo Shimai to Chinbotsusen no Himitsu","PSP",31,"Adventure","Sony Computer Entertainment",0,0,0.07,0,0.07
11748,"Torchlight","PC",30,"Role-Playing","JoWood Productions",0,0.06,0,0.02,0.07
11749,"Winter Sports 2: The Next Challenge","X360",29,"Sports","RTL",0.06,0.01,0,0.01,0.07
11750,"Magic Pengel: The Quest for Color","PS2",23,"Role-Playing","Taito",0.04,0.03,0,0.01,0.07
11751,"Super Baseball","2600",8,"Sports","Atari",0.07,0,0,0,0.07
11752,"Jikkyou Powerful Pro Yakyuu 2011 Ketteiban","PS3",32,"Sports","Konami Digital Entertainment",0,0,0.07,0,0.07
11753,"Formula One World Championship: Beyond the Limit","SCD",15,"Racing","Sega",0,0,0.07,0,0.07
11754,"Hakuouki DS","DS",31,"Adventure","Idea Factory",0,0,0.07,0,0.07
11755,"Buster Bros. Collection","PS",18,"Puzzle","Capcom",0.04,0.03,0,0,0.07
11756,"Sony Computer Science Kenkyuujo Mogi Kenichirou Hakase Kanshuu: Nou ni Kaikan Aha Taiken!","PSP",27,"Misc","Sega",0,0,0.07,0,0.07
11757,"Mega Man Battle Network: Operation Shooting Star","DS",40,"Role-Playing","Capcom",0,0,0.07,0,0.07
11758,"Futurama","PS2",24,"Platform","SCi",0.04,0.03,0,0.01,0.07
11759,"Medabots 8","3DS",35,"Role-Playing","Rocket Company",0,0,0.07,0,0.07
11760,"The History Channel: Battle for the Pacific","PS3",29,"Shooter","Activision",0.07,0,0,0.01,0.07
11761,"Famicom Mini: Hikari Shinwa: Palutena no Kagami","GBA",25,"Platform","Nintendo",0,0,0.07,0,0.07
11762,"Rayman 3: Hoodlum Havoc","XB",24,"Platform","Ubisoft",0.06,0.02,0,0,0.07
11763,"Again","DS",30,"Adventure","Ackkstudios",0.07,0,0,0,0.07
11764,"Momotarou Dentetsu Tag Match: Yuujou - Doryoku - Shouri no Maki!","PSP",31,"Misc","Hudson Soft",0,0,0.07,0,0.07
11765,"Zumba Fitness Core","Wii",33,"Misc","505 Games",0,0.07,0,0.01,0.07
11766,"Yoru no Nai Kuni","PSV",36,"Role-Playing","Tecmo Koei",0,0,0.07,0,0.07
11767,"Generator Rex: Agent of Providence","PS3",32,"Action","Activision",0.05,0.01,0,0.01,0.07
11768,"Jimmie Johnson's Anything With an Engine","PS3",32,"Racing","Konami Digital Entertainment",0.07,0,0,0.01,0.07
11769,"Super Ghouls 'n Ghosts","GBA",23,"Platform","Capcom",0.05,0.02,0,0,0.07
11770,"Boxing","PS",21,"Fighting","Midas Interactive Entertainment",0.04,0.03,0,0,0.07
11771,"NHL Open Ice","PS",17,"Sports","Midway Games",0.04,0.03,0,0,0.07
11772,"Jewel Link Chronicles: Legend of Athena","DS",32,"Puzzle","GSP",0,0.06,0,0.01,0.07
11773,"Gundam Battle Tactics","PSP",26,"Action","Namco Bandai Games",0,0,0.07,0,0.07
11774,"Touch Detective: Nameko Shigeru","3DS",34,"Adventure","Success",0,0,0.07,0,0.07
11775,"Aikatsu! My No.1 Stage!","3DS",36,"Misc","Namco Bandai Games",0,0,0.07,0,0.07
11776,"Sky Gunner","PS2",22,"Action","Sony Computer Entertainment",0.04,0.03,0,0.01,0.07
11777,"Santa Claus Is Comin' to Town!","DS",32,"Puzzle","Crave Entertainment",0.07,0,0,0.01,0.07
11778,"And1 Streetball","XB",27,"Action","Ubisoft",0.06,0.02,0,0,0.07
11779,"Gladius","GC",24,"Strategy","Activision",0.06,0.01,0,0,0.07
11780,"Adventure Time: Finn & Jake Investigations","3DS",36,"Action","Little Orbit",0.02,0.05,0,0.01,0.07
11781,"Kenka Banchou 6: Soul & Blood","3DS",36,"Fighting","Screenlife",0,0,0.07,0,0.07
11782,"Jewel Time Deluxe","DS",32,"Puzzle","O-Games",0.04,0.03,0,0.01,0.07
11783,"Picture Perfect Hair Salon","DS",30,"Simulation","505 Games",0.07,0,0,0.01,0.07
11784,"Warriors Orochi 3","PSV",34,"Action","Tecmo Koei",0,0,0.07,0,0.07
11785,"PhotoKano","PSV",34,"Adventure","Kadokawa Shoten",0,0,0.07,0,0.07
11786,"Real Sound: Kaze no Riguretto","SAT",18,"Adventure","Warp",0,0,0.07,0,0.07
11787,"Soccer Tsuku: Pro Soccer Club o Tsukurou!","PSV",34,"Sports","Sega",0,0,0.07,0,0.07
11788,"Summon Night 4","PSP",33,"Role-Playing","Namco Bandai Games",0,0,0.07,0,0.07
11789,"Record of Agarest War","PS3",28,"Role-Playing","Ghostlight",0,0.03,0.03,0.01,0.07
11790,"Overlord: Minions","DS",30,"Puzzle","Codemasters",0.07,0,0,0.01,0.07
11791,"The Rub Rabbits!","DS",26,"Puzzle","Sega",0.03,0,0.04,0,0.07
11792,"Margot's Word Brain","DS",29,"Puzzle","Zoo Games",0.07,0,0,0.01,0.07
11793,"Saint Seiya: Brave Soldiers","PS3",34,"Fighting","Namco Bandai Games",0,0.01,0.06,0,0.07
11794,"The Sims 3: Barnacle Bay","PC",32,"Simulation","Electronic Arts",0.07,0,0,0.01,0.07
11795,"Winx Club","GBA",26,"Shooter","Konami Digital Entertainment",0.05,0.02,0,0,0.07
11796,"Classic Road","PS",16,"Sports","Victor Interactive",0,0,0.07,0,0.07
11797,"Hero Bank","3DS",35,"Role-Playing","Sega",0,0,0.07,0,0.07
11798,"The Idolm@ster: Live for You!","X360",29,"Misc","Namco Bandai Games",0,0,0.07,0,0.07
11799,"Tokimeki Memorial Girl's Side Premium: 3rd Story","PSP",33,"Adventure","Konami Digital Entertainment",0,0,0.07,0,0.07
11800,"Smashing Drive","GC",40,"Racing","Unknown",0.06,0.01,0,0,0.07
11801,"Mega Man Xtreme","GB",21,"Platform","Capcom",0,0,0.07,0,0.07
11802,"ZhuZhu Pets: Quest for Zhu","DS",32,"Misc","Activision",0.07,0,0,0.01,0.07
11803,"SimCity 4: Deluxe Edition","PC",24,"Simulation","Electronic Arts",0,0.06,0,0.01,0.07
11804,"Bomberman Max 2: Red Advance","GBA",23,"Puzzle","Vivendi Games",0.05,0.02,0,0,0.07
11805,"Resident Evil Zero","XOne",37,"Action","Capcom",0.05,0.02,0,0.01,0.07
11806,"Tropico 5","X360",35,"Simulation","Kalypso Media",0.03,0.04,0,0.01,0.07
11807,"CSI: Dark Motives","DS",28,"Adventure","Ubisoft",0.05,0.01,0,0.01,0.07
11808,"Speed Zone","Wii",30,"Racing","Bethesda Softworks",0.01,0.05,0,0.01,0.07
11809,"Tomb Raider: Legend","DS",27,"Action","Eidos Interactive",0.04,0.02,0,0.01,0.07
11810,"Godai: Elemental Force","PS2",23,"Action","3DO",0.04,0.03,0,0.01,0.07
11811,"OK! Puzzle Stars","DS",31,"Puzzle","Ubisoft",0,0.06,0,0.01,0.07
11812,"Still Life","XB",26,"Adventure","Microids",0.05,0.02,0,0,0.07
11813,"Big Mutha Truckers 2","XB",26,"Racing","Empire Interactive",0.05,0.02,0,0,0.07
11814,"Hang On GP","SAT",16,"Racing","Sega",0,0,0.07,0,0.07
11815,"Goodbye Deponia","PC",34,"Adventure","Daedalic Entertainment",0,0.06,0,0.01,0.07
11816,"Uprising X","PS",19,"Action","3DO",0.04,0.03,0,0,0.07
11817,"SpongeBob's Truth or Square","X360",30,"Action","THQ",0.03,0.04,0,0,0.07
11818,"Mega Man Xtreme 2","GB",22,"Platform","Capcom",0,0,0.07,0,0.07
11819,"I-Ninja","XB",24,"Platform","Namco Bandai Games",0.05,0.02,0,0,0.07
11820,"Kengo: Legend of The 9","X360",27,"Fighting","Majesco Entertainment",0.06,0.01,0,0.01,0.07
11821,"Sigma Harmonics","DS",29,"Role-Playing","Square Enix",0,0,0.07,0,0.07
11822,"Kessen III","PS2",25,"Strategy","Tecmo Koei",0.04,0.03,0,0.01,0.07
11823,"Harlem Globetrotters: World Tour","DS",27,"Sports","Zoo Digital Publishing",0.07,0,0,0.01,0.07
11824,"Summon Night","DS",29,"Role-Playing","Banpresto",0,0,0.07,0,0.07
11825,"The King of Fighters Collection: The Orochi Saga","PSP",29,"Fighting","Ignition Entertainment",0.07,0,0,0,0.07
11826,"Aero Elite: Combat Academy","PS2",23,"Simulation","Sega",0.04,0.03,0,0.01,0.07
11827,"You Don't Know Jack","DS",32,"Misc","THQ",0.07,0,0,0.01,0.07
11828,"Damage Inc.: Pacific Squadron WWII","X360",33,"Simulation","Mad Catz",0.07,0,0,0.01,0.07
11829,"Cartoon Network: Punch Time Explosion XL","X360",32,"Fighting","Crave Entertainment",0.07,0,0,0,0.07
11830,"Wrath Unleashed","PS2",25,"Strategy","LucasArts",0.04,0.03,0,0.01,0.07
11831,"Beyond Good & Evil","GC",24,"Adventure","Ubisoft",0.06,0.01,0,0,0.07
11832,"Pong / Asteroids / Yars' Revenge","GBA",26,"Misc","Zoo Digital Publishing",0.05,0.02,0,0,0.07
11833,"Commandos 2: Men of Courage","XB",23,"Strategy","Eidos Interactive",0.05,0.02,0,0,0.07
11834,"NOëL: La Neige","PS",19,"Adventure","Pioneer LDC",0,0,0.07,0,0.07
11835,"Busou Shinki: Battle Masters","PSP",31,"Action","Konami Digital Entertainment",0,0,0.07,0,0.07
11836,"Roll Away","PS",19,"Puzzle","Sony Computer Entertainment",0.04,0.03,0,0,0.07
11837,"Derby Jockey: Kishou e no Michi","SNES",15,"Sports","Asmik Corp",0,0,0.07,0,0.07
11838,"Harukanaru Toki no Naka de 4","PS2",29,"Adventure","Tecmo Koei",0,0,0.07,0,0.07
11839,"Maximum Chase","XB",23,"Racing","Microsoft Game Studios",0.05,0.02,0,0,0.07
11840,"Mugen Souls Z","PS3",34,"Role-Playing","Nippon Ichi Software",0.02,0.01,0.04,0.01,0.07
11841,"Winning Post 7 2012","PS3",33,"Sports","Ackkstudios",0,0,0.07,0,0.07
11842,"Spot Goes to Hollywood","PS",17,"Platform","Virgin Interactive",0.04,0.03,0,0,0.07
11843,"Teenage Mutant Ninja Turtles: Mutants in Manhattan","PS4",37,"Action","Activision",0.04,0.02,0,0.01,0.07
11844,"G Darius","PS",18,"Shooter","THQ",0.04,0.03,0,0,0.07
11845,"Utawarerumono: Itsuwari no Kamen","PSV",36,"Adventure","Aqua Plus",0,0,0.07,0,0.07
11846,"The Wolf Among Us","XOne",35,"Adventure","Telltale Games",0.05,0.02,0,0.01,0.07
11847,"Mucha Lucha! Mascaritas of the Lost Code","GBA",24,"Fighting","Ubisoft",0.05,0.02,0,0,0.07
11848,"Invizimals: The Alliance","PSV",34,"Action","Sony Computer Entertainment",0,0.05,0,0.02,0.07
11849,"Roogoo Attack!","DS",30,"Puzzle","SouthPeak Games",0.07,0,0,0,0.07
11850,"Disney's Planes","3DS",34,"Simulation","Disney Interactive Studios",0.04,0.03,0,0.01,0.07
11851,"Rugby League 3","Wii",31,"Sports","Alternative Software",0,0.06,0,0.01,0.07
11852,"SD Gundam: Gashapon Wars","GC",26,"Strategy","Namco Bandai Games",0,0,0.07,0,0.07
11853,"Alvin and the Chipmunks","PS2",28,"Misc","Brash Entertainment",0.04,0.03,0,0.01,0.07
11854,"Backyard Hockey","DS",28,"Sports","Atari",0.07,0,0,0.01,0.07
11855,"River King: Mystic Valley (US sales)","DS",28,"Sports","Rising Star Games",0.07,0,0,0,0.07
11856,"Romance of the Three Kingdoms XI","PS2",28,"Strategy","Tecmo Koei",0,0,0.07,0,0.07
11857,"Digimon World Championship","DS",29,"Role-Playing","Namco Bandai Games",0,0,0.07,0,0.07
11858,"Lupin Sansei: Shijou Saidai no Zunousen","DS",31,"Adventure","Namco Bandai Games",0,0,0.07,0,0.07
11859,"Blood Drive","PS3",31,"Racing","Activision",0.07,0,0,0,0.07
11860,"Model * Oshare Audition: Dream Girl","3DS",34,"Misc","Alchemist",0,0,0.07,0,0.07
11861,"Let's Paint","Wii",31,"Simulation","Zoo Games",0.07,0,0,0,0.07
11862,"Squishy Tank","DS",31,"Puzzle","Natsume",0.07,0,0,0,0.07
11863,"Discovery Kids: Parrot Pals","DS",30,"Simulation","505 Games",0.07,0,0,0,0.07
11864,"Let's Ride! Friends Forever","DS",29,"Adventure","THQ",0.07,0,0,0,0.07
11865,"Archer Maclean's 3D Pool","GBA",24,"Misc","Crave Entertainment",0.05,0.02,0,0,0.07
11866,"Tak: The Great Juju Challenge","XB",26,"Platform","THQ",0.05,0.02,0,0,0.07
11867,"Just Dance: Disney Party 2","X360",36,"Action","Ubisoft",0.05,0.01,0,0.01,0.07
11868,"TMNT: Mutant Melee","GC",26,"Fighting","Konami Digital Entertainment",0.06,0.01,0,0,0.07
11869,"Pro Farm 1","PC",32,"Simulation","Excalibur Publishing",0,0.06,0,0.01,0.07
11870,"Combat: Task Force 121","XB",26,"Shooter","Zoo Digital Publishing",0.05,0.02,0,0,0.07
11871,"Winning Eleven Playmaker 2010: Aoki Samurai no Chousen","Wii",31,"Sports","Konami Digital Entertainment",0,0,0.07,0,0.07
11872,"Goosebumps HorrorLand","PS2",29,"Adventure","Scholastic Inc.",0.04,0.03,0,0.01,0.07
11873,"Rugby World Cup 2015","PS3",36,"Sports","Ubisoft",0,0.06,0,0.01,0.07
11874,"Exhibition Volume 4","XB",24,"Misc","Microsoft Game Studios",0.05,0.02,0,0,0.07
11875,"Petz Fantasy 3D","3DS",32,"Simulation","Ubisoft",0.07,0,0,0,0.07
11876,"Viewpoint","PS",16,"Shooter","Electronic Arts",0.04,0.03,0,0,0.07
11877,"Code Geass: Hangyaku no Lelouch - Lost Colors","PSP",29,"Adventure","Namco Bandai Games",0,0,0.07,0,0.07
11878,"Disney's Donald Duck Advance","GBA",22,"Platform","Ubisoft",0.05,0.02,0,0,0.07
11879,"Dark Souls","PC",33,"Role-Playing","Namco Bandai Games",0,0.06,0,0.01,0.07
11880,"Stacked with Daniel Negreanu","PS2",27,"Misc","Myelin Media",0.04,0.03,0,0.01,0.07
11881,"Hakuouki: Yuugi Roku","PSP",31,"Adventure","Idea Factory",0,0,0.07,0,0.07
11882,"Circus Maximus: Chariot Wars","XB",23,"Racing","THQ",0.05,0.02,0,0,0.07
11883,"Mega Man Battle Network 5: Double Team DS (US sales)","DS",26,"Role-Playing","Nintendo",0.07,0,0,0,0.07
11884,"Kenyuu Densetsu Yaiba","SNES",15,"Action","Banpresto",0,0,0.07,0,0.07
11885,"SNK Arcade Classics Vol. 1","Wii",29,"Misc","Ignition Entertainment",0.06,0,0,0.01,0.07
11886,"Kidou Senshi Gundam: Giren no Yabou - Axis no Kyoui V","PS2",30,"Strategy","Namco Bandai Games",0,0,0.07,0,0.07
11887,"Fantasia: Music Evolved","X360",35,"Misc","Disney Interactive Studios",0.05,0.01,0,0.01,0.07
11888,"Kidou Senshi Gundam: Giren no Yabou - Axis no Kyoui V","PSP",30,"Strategy","Namco Bandai Games",0,0,0.07,0,0.07
11889,"Elements of Destruction","DS",28,"Strategy","THQ",0.07,0,0,0.01,0.07
11890,"Serious Sam: Next Encounter","PS2",25,"Shooter","Global Star",0.04,0.03,0,0.01,0.07
11891,"Speed","Wii",31,"Racing","Unknown",0.04,0.02,0,0.01,0.07
11892,"Eiken DS","DS",28,"Misc","Rocket Company",0,0,0.07,0,0.07
11893,"Game Center CX: Arino no Chousenjou 2","DS",30,"Action","Namco Bandai Games",0,0,0.07,0,0.07
11894,"Tom Clancy's Ghost Recon 2","GC",26,"Shooter","Ubisoft",0.06,0.01,0,0,0.07
11895,"E.X. Troopers","3DS",33,"Shooter","Capcom",0,0,0.07,0,0.07
11896,"Robocalypse","DS",29,"Strategy","Tecmo Koei",0.07,0,0,0,0.07
11897,"Guilty Gear Xrd -Revelator-","PS4",37,"Fighting","PQube",0.02,0,0.05,0,0.07
11898,"Grand Kingdom","PSV",36,"Role-Playing","Nippon Ichi Software",0.01,0.02,0.04,0.01,0.07
11899,"J Legend Retsuden","3DS",34,"Misc","Namco Bandai Games",0,0,0.07,0,0.07
11900,"The Testament of Sherlock Holmes","PC",33,"Adventure","Focus Home Interactive",0,0.06,0,0.01,0.07
11901,"Monster Racers","DS",30,"Racing","Tecmo Koei",0.05,0,0.02,0,0.07
11902,"The King of Fighters: Evolution","DC",21,"Fighting","SNK",0,0,0.07,0,0.07
11903,"DS Uranai Seikatsu","DS",30,"Misc","Nintendo",0,0,0.07,0,0.07
11904,"SpongeBob's Truth or Square","PSP",30,"Action","THQ",0.02,0.04,0,0.01,0.07
11905,"Pitfall: The Lost Expedition","GBA",24,"Platform","Activision",0.05,0.02,0,0,0.07
11906,"All-Star Baseball 2004","GBA",24,"Sports","Acclaim Entertainment",0.05,0.02,0,0,0.07
11907,"Pac-Man and the Ghostly Adventures 2","WiiU",35,"Adventure","Namco Bandai Games",0.05,0.02,0,0.01,0.07
11908,"Tom Clancy's Splinter Cell: Chaos Theory","DS",26,"Action","Ubisoft",0.06,0,0,0.01,0.07
11909,"Cho~ricchi! Tamagotchi no Puchi Puchi Omisecchi","3DS",33,"Action","Namco Bandai Games",0,0,0.07,0,0.07
11910,"Flower, Sun, and Rain","DS",29,"Adventure","Rising Star Games",0.07,0,0,0.01,0.07
11911,"James Cameron's Dark Angel","XB",23,"Action","Vivendi Games",0.05,0.02,0,0,0.07
11912,"The Legend of Heroes: Trails in the Sky Third Chapter","PSP",29,"Role-Playing","Falcom Corporation",0,0,0.07,0,0.07
11913,"Moxie Girlz","DS",32,"Misc","GameMill Entertainment",0.07,0,0,0,0.07
11914,"Dave Mirra BMX Challenge","PSP",27,"Sports","Oxygen Interactive",0.06,0,0,0.01,0.07
11915,"Hannspree Ten Kate Honda: SBK Superbike World Championship","PS2",28,"Racing","Black Bean Games",0.03,0.03,0,0.01,0.07
11916,"Aqua Teen Hunger Force: Zombie Ninja Pro-Am","PS2",28,"Racing","Midway Games",0.03,0.03,0,0.01,0.07
11917,"Alexi Lalas International Soccer","PS",19,"Sports","Take-Two Interactive",0.04,0.03,0,0,0.07
11918,"Operation Flashpoint: Red River","PC",32,"Shooter","Codemasters",0.01,0.04,0,0.01,0.07
11919,"F.E.A.R. 2: Project Origin","PC",30,"Shooter","Warner Bros. Interactive Entertainment",0.01,0.05,0,0.01,0.07
11920,"NCAA College Football 2K3","GC",23,"Sports","Sega",0.05,0.01,0,0,0.07
11921,"Monster Rancher Battle Card: Episode II","PS",21,"Action","Tecmo Koei",0.04,0.03,0,0,0.07
11922,"Karaoke Revolution Party","GC",26,"Misc","Konami Digital Entertainment",0.05,0.01,0,0,0.07
11923,"Dream Trigger 3D","3DS",40,"Shooter","D3Publisher",0.04,0.02,0,0.01,0.07
11924,"Make 10: A Journey of Numbers","DS",28,"Puzzle","Nintendo",0,0,0.07,0,0.07
11925,"Itoi Shigesato no Bass Tsuri No. 1 Ketteihan!","N64",21,"Sports","Nintendo",0,0,0.07,0,0.07
11926,"Jumper: Griffin's Story","PS2",29,"Action","Eidos Interactive",0.03,0.03,0,0.01,0.07
11927,"Vampire Legends: Power of Three","DS",31,"Adventure","THQ",0.07,0,0,0,0.07
11928,"Famicom Mini: Nazo no Murasame-Jou","GBA",25,"Action","Nintendo",0,0,0.07,0,0.07
11929,"Galerians: Ash","PS2",23,"Adventure","Sammy Corporation",0.03,0.03,0,0.01,0.07
11930,"Mahjong Fight Club DS: Wi-Fi Taiou","DS",27,"Misc","Konami Digital Entertainment",0,0,0.07,0,0.07
11931,"Haunting Ground","PS2",26,"Action","Capcom",0.03,0.03,0,0.01,0.07
11932,"Horrid Henry: The Good, The Bad and The Bugly","3DS",32,"Platform","Asylum Entertainment",0,0.06,0,0.01,0.07
11933,"Kane & Lynch 2: Dog Days","PC",31,"Shooter","Square Enix",0,0.06,0,0.01,0.07
